handle,username,timestamp,content,topic,language,economic_policy,social_policy,economic_policy_rounded,social_policy_rounded,sentiment_label,sentiment_score
@ZoranT11,Zoran Tomić,2022-02-01T18:08:29.000Z,"Zar nije Đilasov mašinski mozak najbritkiji? Au, uvredio si gazdu...sad će sujeta da proradi.
Što se sudara tiče, sudarićete se sa narodnom voljom 3. aprila, koja još pamti gazdina nedela i to mu nikad neće oprostiti. Džabe vam unapred spremne laži, neće vam proći kod naroda...",amerika,und,0.5,0.7,0.5,0.5,negative,0.8431499600410461
@SasaRadulovich,Saša Radulović,2014-02-23T21:03:22.000Z,@pravoslavanSRB Da. Crkve treba da plaćaju sve poreze kao i svi drugi.,crkva,und,0.2,0.6,0.0,0.5,positive,0.3587687015533447
@VjericaR,Вјерица Радета,2019-02-27T18:50:45.000Z,"Наш је став: Нема разграничења, могуће је раздвајање становништва и враћање пуне јурисдикције Србије у 11 општина. У чисто шиптарским општинама пуна аутономија за њих, али у границама Србије. Не могу добити војску ни место у УН, а Уставну границу Србије чува српска полиција.",policija,sr,0.7,1.0,0.5,1.0,neutral,0.4485790729522705
@MarinikaTepic,Marinika Tepić,2020-07-02T08:25:23.000Z,"U Covid-centar Opšte bolnice Pančevo dovoze ljude iz Nove Varoši, Paraćina,Loznice,Beograda, Pančevce u Novi Sad..

Dok ih razvoze kao krompire - pa gde ""stanu"", porodice ih jedva pronalaze,
strahuju da ih tako šetaju da statistika ""struke"" ne bi beležila skok u njihovim mestima!",beograd,und,0.1,-0.4,0.0,-0.5,negative,0.8638032674789429
@FHPHLC,Fond za humanitarno pravo,2021-06-04T08:22:11.000Z, Juče je pred Višim sudom u Beogradu - odeljenjem za ratne zločine počelo suđenje Danku Vladičiću za zločin u Brodu na Drini. #IzSudnice,beograd,und,0.0,-0.9,0.0,-1.0,negative,0.8564140200614929
@FHPHLC,Fond za humanitarno pravo,2013-11-21T08:23:16.000Z,"@eNovine Fatos Bitići, brat ubijenih američkih državljana rodom sa Kosova: Ne može se krvavih ruku u Evropsku uniju http://vju-drustvo/94105-moe-krvavih-ruku-Evropsku-uniju.html…",evropa,und,0.0,-0.9,0.0,-1.0,negative,0.7933375835418701
@SerbianPM,Aна Брнабић,2019-05-29T16:06:34.000Z,Настављамо са реформама на нашем европском путу. Верујемо и желимо европску Србију. За бољу будућност наших граћана и наше земље - то је наш приоритет. @MINEIsrb @FabriziSem,evropa,sr,0.1,0.5,0.0,0.5,positive,0.9610376358032228
@nedavimobgd,Ne davimo Beograd,2018-03-01T18:03:16.000Z,"Vojna policija i dalje blokira ulaz u napušteni objekat u kom u 20h treba da počne završni dogadjaj #ndmbgd
Ljudi sa obe strane ograde ne odustaju!!!#BGizbori",vojska,und,-0.3,0.0,-0.5,0.0,negative,0.6613932251930237
@Ceda_Jovanovic,Čedomir Jovanović,2019-12-02T11:11:53.000Z,"I ruska GRU televizija zabrinuta kao i Đilasovi mediji Direktno, Danas i NIN:https://895/ruski-eksperti-vucic-aferama-izbegava-temu-krusika-i-izvoza-oruzja-u-ukrajinu.html…A evo kako je počelo pre godinu dana:https://djan-djordjevic-vucic-treba-da-poslusa-glas-naroda-crkve-i-opozicije/?lang=lat…",rusija,und,-0.2,1.0,0.0,1.0,negative,0.704159140586853
@OsfSerbia,OSFSerbia,2019-02-23T08:06:08.000Z,"O sporazumima u regionu, gde su odveli razgovori Grčke i Severne Makedonije, gde nas vode razgovori sa Kosovom, o protestima i ulozi EU i Rusije na Zapadnom Balkanu čitajte @IVejvoda u @Talas_rs",rusija,und,-0.1,-0.7,0.0,-0.5,neutral,0.6806822419166565
@MarijanNSS,Marijan Rističević,2017-06-17T18:48:39.000Z,"I? Ne biram ja sastav Gej parade, već Vladu. A da Brnabićka bude član vlade sam već glasao? Sad ću opet. Stav oko LGBT propagande ne menjam.",lgbt,und,0.4,0.8,0.5,1.0,neutral,0.5821567177772522
@jeremic_vuk,Vuk Jeremić,2015-11-20T08:14:08.000Z,"Unless Hollande persuades Obama and Putin next week to start acting together in Syria, tragedy will continue. Europe must not let it happen",putin,en,0.0,-0.2,0.0,0.0,negative,0.995980143547058
@FHPHLC,Fond za humanitarno pravo,2021-07-22T14:17:14.000Z," Apelacioni sud u Beogradu smanjio je kaznu kojom je bivši pripadnik vojne policije Vojske Republike Srpske Radomir Kezunović osuđen za ratne zločine, sa 14 na pet godina zatvora.",vojska,und,0.0,-0.9,0.0,-1.0,negative,0.7248397469520569
@MarinikaTepic,Marinika Tepić,2018-09-25T08:39:06.000Z,"Tačno sam znala da onaj Branko Malović što po Pančevu, Vršcu, Opovu, Beloj Crkvi, Kovinu, Podunavlju džepari javne budžete i privrednike, a poziva se na tvog brata i tebe, radi to na svoju ruku, ma nikako uz vaš blagoslov!",crkva,und,0.1,-0.4,0.0,-0.5,negative,0.8411679267883301
@AcaSapic,Aleksandar Šapić,2022-03-17T10:38:44.000Z,"Учинићемо све да јавни превоз подигнемо на ниво какав доликује једној европској метрополи.
Наставићемо улагања у возни парк, куповину еколошких возила.
Повећаћемо број аутобуса на улицама, али и тражити подршку свих наших суграђана да
нам у подизању квалитета превоза помогну.",evropa,sr,0.0,0.4,0.0,0.5,positive,0.9504016637802124
@FantomiSRB,Pokret ujed. fantoma,2018-08-06T07:31:35.000Z,"Ako su nekada mediji bili „sedma sila“, oni su danas u Srbiji na tronu prva sila.
Sila nad silama. Mediji su kod nas sve: i vojska i policija, i tužilac i sud, i izborna komisija i posmatrač,  i crno i belo, i vlast i opozicija, i Zvezda i Partizan....",vojska,und,-0.7,-0.7,-0.5,-0.5,negative,0.4089253544807434
@SasaRadulovich,Saša Radulović,2019-08-09T10:06:24.000Z,"Ljudima prodali laž da novca nema i da je država siromašna. Nemojte da nasedate na to. Novca ima dovoljno za univerzalnu socijalnu zaštitu, besplatne udžbenike i vrtiće za decu i mnoge druge stvari. Samo partijska vojska nas godišnje košta preko 2 milijarde evra.",vojska,und,0.2,0.6,0.0,0.5,negative,0.916402280330658
@BrajanBrkovic,Brajan Brkovic,2021-07-25T21:21:05.000Z,Novi Sad najluđi. ,amerika,und,-1.0,0.5,-1.0,0.5,positive,0.972919464111328
@VPartija,Aleksandar Odžić,2015-12-18T17:47:16.000Z,"Novi Sad - Glavni grad Vojvodine ima razne festivale, očigledno je večeras parada primitivaca i drumskih razbojnika https://",lgbt,und,-0.5,0.5,-0.5,0.5,negative,0.8504922389984131
@niinochka,Nina Stojaković,2022-02-13T18:32:29.000Z,Opšte je poznato da na ovom svetu jedino Vladimir Putin ima sliku sa psom,putin,und,0.0,1.0,0.0,1.0,negative,0.5882231593132019
@ZoranT11,Zoran Tomić,2021-11-08T18:53:11.000Z,"Dela govore, a ne reči. Dok Vučić i SNS rade na novim putevima, mostovima, fabrikama, vakcinama i da zaštite građane Srbije. Jeremić i ostali nas mrze, ne samo žive, nego i mrtve koje ne poštuju. Da poštuju ne bi Jeremić j*** majku Srbiji i niti bio junak Albancima u Prištini.",albanija,und,0.5,0.7,0.5,0.5,negative,0.8361509442329407
@ZoranT11,Zoran Tomić,2022-02-02T08:47:21.000Z,"Dok ste bili na vlasti građani za vas nisu ni postojali, bili su statistika i ovce za šišanje i mašina za glasanje. Prvo sredite sopstveno dvorište i vratite sebi kičmu, umesto što ste postali beskičmenjaci i poslušnici gazde tajkuna koji vas uvalio u dugove i kome sad dugujete.",amerika,und,0.5,0.7,0.5,0.5,negative,0.8632048964500427
@nedavimobgd,Ne davimo Beograd,2022-03-30T20:29:41.000Z,"„Beograd je jedina prestonica koja više nema železničku stanicu u centru. Železnička stanica je izmeštena zbog megalomanskog projekta ‘Beograd na vodi’ da bi se pogodovalo tajkunima bliskim SNS“, naglasio je Dobrica Veselinović.",beograd,und,-0.3,0.0,-0.5,0.0,negative,0.8574808835983276
@BoskoObradovic,Бошко Обрадовић,2020-10-25T11:16:19.000Z,Постављање Вулина на место министра унутрашњих послова је једна од највећих увреда и понижења Српске Полиције у њеној историји. Ово је велика срамота за све часне професионалце. Војска Србије то најбоље зна. А и њено понижење се наставља  са новим министром са купљеном дипломом.,vojska,sr,0.4,0.8,0.5,1.0,negative,0.9431886076927184
@Jakssa077,Ђурађ Јакшић,2021-01-29T21:41:32.000Z,"Најлепша је овако покривена!
Т. Шевченко није никакав борац за слободу словенских народа, већ борац за самосталност Украјине од мајке Русије!
Оно што је Србима Призрен, то је Русима Кијев!БРАЋА ЗАУВЕК",ukrajina,sr,0.8,1.0,1.0,1.0,negative,0.391508936882019
@hanaadrovic,Hana Adrović,2017-09-12T19:11:08.000Z,jedva čekam da na Pinku umesto turskih krenu albanske telenovele,albanija,und,0.4,0.4,0.5,0.5,positive,0.7062210440635681
@SutanovacDragan,Šutanovac Dragan,2020-05-02T09:52:43.000Z,Putin odlikuje Vučića dok deo srpske opozicije koji je protiv Vučića a za Putina za to okrivi Vučića pokušavajući da se preporuči za vodjenje države sa većim interesom Rusije. Nema kraja.,putin,und,0.4,-0.1,0.5,0.0,negative,0.6795657873153687
@LDP,LDP,2018-11-28T19:17:00.000Z,".@Ceda_Jovanovic: Koliko nas košta privatizacija NIS-a? Da li smo dali nacionalno bogatstvo za „Južni tok“? Jesmo. Gde je? Nema ga. Dolazi „Turski“. Da li je neko postavio pitanje našeg vlasništva i udela u tom gasovodu? Čiji je Banatski Dvor? Srpski nije, nego je ruski.",rusija,und,-0.3,-0.9,-0.5,-1.0,negative,0.4953357577323913
@SasaRadulovich,Saša Radulović,2020-07-28T18:01:23.000Z,"Plan Berlina i EU za KiM je pravno obavezujući sporazum. Plan Vašingtona je upravo suprotan: prvo ekonomski dijalog.

Srbija ovaj ultimatum Berlina i EU MORA da odbije. Ako ga ne odbije vlast, odbiće ga narod na ulici. A tada će uz narod biti i policija i vojska i glasači vlasti.",vojska,und,0.2,0.6,0.0,0.5,negative,0.4642961621284485
@VjericaR,Вјерица Радета,2014-02-04T10:20:37.000Z,Вјерица Радета: НАПРЕДЊАЧКА КОРУПЦИЈА http://ost.html?spref=tw…,korupcija,sr,0.7,1.0,0.5,1.0,negative,0.6364136338233948
@LDP,LDP,2018-07-24T17:33:38.000Z,".@Ceda_Jovanovic: Potrebna politika koja rešava konfikte u regionu, ulazak u @NATO koji nam garantuje bezbednost, istorijski kompromis sa Albancima koji donosi mir, kao i dogovor sa svima koji su danas na suprotnim stranama. https://",albanija,und,-0.3,-0.9,-0.5,-1.0,positive,0.5528454184532166
@WhistlerDick,Sergej Trifunović,2017-04-17T00:08:40.000Z,"Trump, Putin, Erdogan, Kim Il Jong, Basar el Asad, Little Alek-close your eyes and those creatures are no more. Bob Dylan is real.",putin,en,0.1,-1.0,0.0,-1.0,positive,0.9994545578956604
@LDP,LDP,2018-02-12T11:01:26.000Z,INTERVJU - 4. DEO | Latinka Perović: Najgora vrsta oslonca na Rusiju je instrumentalizacija otpora Evropi - https://,evropa,und,-0.3,-0.9,-0.5,-1.0,negative,0.8704085946083069
@BoskoObradovic,Бошко Обрадовић,2020-04-14T12:46:26.000Z,"Да ли је могуће да су се коначно јавили они који ћуте о кршењу Устава, издаји Косова и Метохије, распродаји привредних и природних богатстава Србије, криминалу и корупцији под овом влашћу? Али су имали важну потребу да за Вучића кажу коју у корист забране Васкрса за вернике СПЦ.",korupcija,sr,0.4,0.8,0.5,1.0,negative,0.7773195505142212
@adv_djukanovic,Владимир Ђукановић,2022-03-30T22:08:54.000Z,Тако то бива када интереси превладају. Схватио је и несрећни Шолц да се без руског гаса не може.,putin,sr,0.8,0.9,1.0,1.0,negative,0.8129361867904663
@FHPHLC,Fond za humanitarno pravo,2015-10-23T10:18:11.000Z,".@MDKostic: U Korenici ubijeno 68 civila, dokumenti pokazuju prisustvo srpske vojske i policije",policija,und,0.0,-0.9,0.0,-1.0,negative,0.9377421736717224
@SasaRadulovich,Saša Radulović,2022-02-24T12:45:12.000Z,"Ово је потпуно неразумевање појма СУВЕРЕНИЗАМ од стране про-ЕУ опозиције.НАТО = глобализам. Када нека земља уђе у НАТО, тог тренутка губи чак и привид да је суверена. Суверено право да се одрекнеш суверенитета није СУВЕРЕНИЗАМ већ глобализам.",nato,sr,0.2,0.6,0.0,0.5,negative,0.8293877840042114
@SlobodaIPravda,Stranka slobode i pravde,2022-02-18T09:07:51.000Z,Promena iz korena počinje sad!,amerika,und,-0.5,0.0,-0.5,0.0,positive,0.6948389410972595
@MiranPogacar,Miran Pogačar,2022-02-19T17:47:41.000Z,"Misle krenuli na vaterpolo, a ono ih šalju da brane Kosovo.
E tako će i sa Vučićem za nekoliko hiljada sad prodati svoju budućnost.",kosovo,und,-0.9,-0.1,-1.0,0.0,negative,0.8557639122009277
@demokrate,Demokratska stranka,2022-01-04T16:51:30.000Z,"Dok su u gotovo celoj Evropi izostala organizovana okupljanja, čelnici Beograda su, baš u ovoj činjenici, videli šansu da privuku turiste iz drugih zemalja željnih provoda, suštinski ne hajući za zdravlje i živote publike.@BodinStarcevic",evropa,und,0.4,-0.7,0.5,-0.5,negative,0.5717986822128296
@avucic,Александар Вучић,2019-09-08T13:46:01.000Z,"Војска Србије је снажнија него што је икада била, и биће још јача.
- Hа Здруженој тактичкој вежби с бојевим гађањем #Begej2019",vojska,sr,0.6,0.8,0.5,1.0,positive,0.94470477104187
@jeremic_vuk,Vuk Jeremić,2021-06-22T19:15:59.000Z,"Kaže @avucic da “moramo da shvatimo da velike sile NIKADA neće odustati od nezavisnosti Kosova”.

Pa šta onda?

Da je neko pitao Bajazita ili Sulejmana Veličanstvenog kada će se Otomanska imperija povući sa Kosova, i oni bi rekli “NIKAD”.

A bili su još moćniji od ovih sada.",kosovo,und,0.0,-0.2,0.0,0.0,negative,0.5690698623657227
@DraganDjilas,Dragan Djilas,2022-03-31T22:00:23.000Z,"U Beogradu Ujedinjena Srbija i Moramo u zbiru imaju više od SNS-a.

Predsednički, uz čak 19%  neopredeljenih, Vučić 53% Ponoš 28%.

Ako izađu neopredeljeni imaćemo sigurno drugi krug i SNS ni sa SPS-om neće moći da formira vladu.",beograd,und,0.3,-0.5,0.5,-0.5,neutral,0.7489790916442871
@MiikiAleksic,Miroslav Aleksic,2018-12-14T11:32:56.000Z,"Od 2012 odluka o adm.prelazima, data sva izvršnia ovlašćenja Prištini, policija, sudstvo, članstvo u MOK i FIFA, pozivni broj za Kosovo, ubijen Oliver, uvedena taksa na robu iz Srbije, formirana vojska i najavljen sporazum po kome se odričemo dela teritorije.

Bravo... @avucic",vojska,und,0.2,0.2,0.0,0.0,negative,0.5661342144012451
@markodjuric,Марко Ђурић,2020-05-12T11:20:49.000Z,"Pursuant to the UNSC Resolution 1244, Kosovo and Metohija is an integral part of the Republic of Serbia, therefore we deem that the solution for the issue of Kosovo and Metohija should only be sought within this framework.",kosovo,en,0.3,0.9,0.5,1.0,negative,0.8340290188789368
@branislav_lecic,Branislav Lečić,2021-11-09T10:17:02.000Z,"Inicijalni imejl od strane Danijele, deo dokaznog materijala koji je policija veštačenjem mog telefona i imejla pribavila.
Datum 12. decembar 2016. godine 3",policija,und,-0.1,0.4,0.0,0.5,neutral,0.7475570440292358
@FHPHLC,Fond za humanitarno pravo,2021-07-22T14:17:14.000Z," Apelacioni sud u Beogradu smanjio je kaznu kojom je bivši pripadnik vojne policije Vojske Republike Srpske Radomir Kezunović osuđen za ratne zločine, sa 14 na pet godina zatvora.",policija,und,0.0,-0.9,0.0,-1.0,negative,0.7248397469520569
@LDP,LDP,2018-12-18T21:31:48.000Z,".@Ceda_Jovanovic: Ne pričamo o narodu na Kosovu, da li je moguće pomoći njima da dole ostanu? Nama, da kroz nove odnose sa Albancima osiguramo svojoj deci sve ono što nije imao niko pre nas – nijedna generacija Srba nije rođena i u miru život proživela, svaka je ratna. #Upitnik",kosovo,und,-0.3,-0.9,-0.5,-1.0,negative,0.5422230958938599
@nedavimobgd,Ne davimo Beograd,2021-03-10T09:02:27.000Z,"Od “kompletnih idiota” iz Hercegovačke ulice, maskiranih siledžija sa državnom zaštitom, stigli smo do najjezivijih opisa mučenja i ubistava koje su počinili ljudi koji su do samo pre nekoliko meseci gledali utakmice iz iste lože sa direktorom srpske policije.

Zato #PodrziKRIK",policija,und,-0.3,0.0,-0.5,0.0,negative,0.8430681228637695
@SerbianPM,Aна Брнабић,2019-12-26T14:39:31.000Z,Србија је данас постала прва држава у Југоисточној Европи која је усвојила Стратегију развоја Вештачке интелигенције. Потврда оријентисаности Србије - улагање у #AI значи улагање у будућност.,evropa,sr,0.1,0.5,0.0,0.5,positive,0.8507987260818481
@MarijanNSS,Marijan Rističević,2021-02-12T08:48:55.000Z,O korupciji https://c3Oec…,korupcija,lt,0.4,0.8,0.5,1.0,negative,0.8713229894638062
@ArisMovsesijan,Aris Movsesijan,2015-10-14T22:08:55.000Z,"A taj referendum, hoće li i Albanci sa Kosova da u njemu učestvuju?",albanija,und,0.3,-0.6,0.5,-0.5,neutral,0.5302398800849915
@jeremic_vuk,Vuk Jeremić,2013-04-10T04:15:45.000Z,"@AlbinotMaloku Tvoja drzava (Albanija) se prijavila da ucestvuje, prijatelju...",albanija,und,0.0,-0.2,0.0,0.0,neutral,0.4872823059558868
@FHPHLC,Fond za humanitarno pravo,2016-04-05T10:47:26.000Z,"Proklamovani koncept javnosti i transp rada policije u skladu sa pravom žrtava i javnosti da znaju istinu o zločinima, ali se ne primenjuju",policija,und,0.0,-0.9,0.0,-1.0,negative,0.4433976709842682
@LDP,LDP,2018-10-02T08:16:03.000Z,.@Ceda_Jovanovic: Srbija neka tendenciozno ne komentariše rezultate referenduma. #Makedonija koja želi u #EU i #NATO pobednik je u borbi koja još traje. https://,nato,und,-0.3,-0.9,-0.5,-1.0,positive,0.53361976146698
@markodjuric,Марко Ђурић,2019-12-17T19:13:34.000Z,"Разговорао сам са официрима Војске Србије на Војној академији о политичко-безбедносној ситуацији на Косову и Метохији и досадашњим током дијалога Београда и Приштине.

Предавање на тему: ""Изазови и перспективе преговора о Косову и Метохији"".http://",vojska,sr,0.3,0.9,0.5,1.0,positive,0.5831153392791748
@LDP,LDP,2019-01-12T13:02:17.000Z,"#LDP: #Srbija mora snažno da podrži odluku makedonskih poslanika i, takođe, mora da smogne snage da u makedonskom primeru dogovora sa Grčkom traži preduslove za dogovor sa kosovskim Albancima i normalizaciju odnosa Beograda i Prištine. https://",albanija,und,-0.3,-0.9,-0.5,-1.0,positive,0.5703743696212769
@avucic,Александар Вучић,2019-01-21T21:06:44.000Z,"Хвала Републици Палау што је одлучила да поништи признање једнострано проглашене независности Косова, поштујући суверенитет и територијални интегритет Србије.
Са председником Републике Палау, Томасом Исангом Ременгесом.",kosovo,sr,0.6,0.8,0.5,1.0,positive,0.9058514833450316
@hanaadrovic,Hana Adrović,2019-11-24T15:44:04.000Z,Razglednica iz Bele Crkve ,crkva,und,0.4,0.4,0.5,0.5,positive,0.8289969563484192
@avucic,Александар Вучић,2020-05-06T11:00:18.000Z,Европска унија и Западни Балкан упућени cy једни на друге и у условима пандемије. Телефонски разговор са председником Европског савета @eucopresident.,evropa,sr,0.6,0.8,0.5,1.0,positive,0.4977562129497528
@BiljicVojin,Vojin Biljić,2021-01-26T20:14:53.000Z,"Bilo bi lepo da nam @SerbianPM objasni kako to npr. Bocvana( uz Rusiju, SAD, Kanadu, zemlje EU) ima novac za besplatne udzbenike, a Srbija nema.

Sramota je profitirati na deci a rasipati se novogodisnjom rasvetom.

To se u Srbiji nikad u istoriji nije radilo.",rusija,und,0.3,0.7,0.5,0.5,negative,0.7917711734771729
@LDP,LDP,2017-12-27T14:19:04.000Z,"Rehabilitacija ratnih zločinaca, relativizacija njihove uloge u ratovima, priča o našoj ugroženosti od zemalja regiona i navodna zaštitnička uloga Rusije deo istog projekta koji ima za cilj odvajanje Srbije od zemalja EU i marginalizaciju čitavog društva. https://",rusija,und,-0.3,-0.9,-0.5,-1.0,negative,0.7778317928314209
@MarinikaTepic,Marinika Tepić,2021-07-25T06:49:29.000Z,"Ne mogu nam ništa kada smo zajedno!Vidimo se!Večeras Novi Sad, 19h Zmaj Jov.Ponedeljak Beograd 18h TerazijeUtorak Kragujevac, 18h Peš.zonaSreda Niš, 18h kod Kalče",beograd,und,0.1,-0.4,0.0,-0.5,positive,0.9548324346542358
@ArisMovsesijan,Aris Movsesijan,2020-04-09T13:05:29.000Z,"Vidim da se diskutuje oko smeštaja Zdravka Ponoša nakon Inst. za infektivne i tropske bolesti, na Sajmu. Drago mi je da su Zdravko i njegova supruga bolje. Kao drugo, poznavajući Zdravka, njemu jeste mesto među narodom. Nekim drugim političarima očigledno nije. Sve će biti dobro.",lgbt,und,0.3,-0.6,0.5,-0.5,positive,0.683880090713501
@ArisMovsesijan,Aris Movsesijan,2016-12-26T10:47:24.000Z,Isto kao što „četnički vojvoda“ prisustvuje paradi u Moskvi.,lgbt,und,0.3,-0.6,0.5,-0.5,negative,0.4801345765590668
@SutanovacDragan,Šutanovac Dragan,2020-07-07T15:53:25.000Z,"Pa Putinovi su ih i proterali iz Rusije, kako bi knjiga o dogadjaju iz 1942. mogla da bude protiv Putina. Besmisleno.",putin,und,0.4,-0.1,0.5,0.0,negative,0.8852330446243286
@LDP,LDP,2012-07-26T09:23:27.000Z,@BojanDjuricLDP : Jeremiceva poseta Moskvi narusava kredibilitet i buduce vlade. http://,rusija,und,-0.3,-0.9,-0.5,-1.0,negative,0.8663221597671509
@SerbianPM,Aна Брнабић,2019-07-10T13:56:13.000Z,"Систем е-Инспектор који Србија уводи, јединствен је у Европи. То је снажан механизам за борбу против сиве економије и борбу против корyпције. Ово је пример реформе која мења живот грађана на боље.",evropa,sr,0.1,0.5,0.0,0.5,positive,0.96786767244339
@WhistlerDick,Sergej Trifunović,2019-05-12T14:54:52.000Z,"Breaking News: Billy Gould naš drug, inače basista Faith No More, iz čista mira, bez kapi srpske krvi, počeo je da pravi jebeno dobru šljivovicu koju je nazvao Yebiga. Na etiketi je baba Ljubica, umrla u 102-oj. Nije @njuznet uskoro je uvozimo u Evropu. Stay tuned. ",evropa,und,0.1,-1.0,0.0,-1.0,positive,0.4226449131965637
@LDP,LDP,2018-12-11T16:39:15.000Z,"Žujović: Zlo je uvek zlo, kao što je ideja evropske Srbije nespojiva sa onima koji više vole Putina i Rusiju i od sebe i od svoje zemlje, a navodne su patriote. https://",rusija,und,-0.3,-0.9,-0.5,-1.0,negative,0.8667759299278259
@MarijanNSS,Marijan Rističević,2022-02-24T09:53:30.000Z,"Milo osudjuje rusko priznanje Luganska i Donbasa, a priznaje lažnu državu Kosovo na našoj teritoriji otetoj bombardovanjem civila, mostova, uz upotrebu uranijuma. Valjda to čini zbog bratskih i dobrosusedskih odnosa CG i Ukrajine!",ukrajina,und,0.4,0.8,0.5,1.0,negative,0.8218573927879333
@LDP,LDP,2017-12-11T20:21:22.000Z,"Predsednik #LDP @Ceda_Jovanovic: Otvaranje poglavlja pozitivna vest, ali Srbiji je potrebna drugačija regionalna politika, brži put u #EU i ulazak u #NATO - https://",nato,und,-0.3,-0.9,-0.5,-1.0,positive,0.5853078961372375
@FHPHLC,Fond za humanitarno pravo,2016-11-29T17:50:02.000Z,"""Naznačajniji pravoslavni objekat koji je tokom rata uništen u BIH je manastir Žitomislić iz 14. veka"" (iz svedočenja pred ICTY)",crkva,und,0.0,-0.9,0.0,-1.0,negative,0.673037588596344
@ZoranT11,Zoran Tomić,2022-03-24T08:49:52.000Z,"Obraz đon to je Srđan Milivojević! Baš u vreme agresije dobio nadimak lokator...pitam se zašto. Čovek koji je išao na obuke van zemlje da izvrši državni udar, koji se dok bio na vlasti nije setio ni jednog heroja odbrane ili žrtve NATO agresije, nije dao inicijativu za spomenike.",nato,und,0.5,0.7,0.5,0.5,negative,0.6974254250526428
@FHPHLC,Fond za humanitarno pravo,2016-02-18T11:17:36.000Z,Evropska komisija kritikovala politizaciju izbora tužioca za ratne zločine i neizbor novog tužioca http://o/kritike_ek_zbog_neizbora_vukcevicevog_zamenika.55.html?news_id=316126… #EUSrbija #Srbija,evropa,und,0.0,-0.9,0.0,-1.0,negative,0.5991239547729492
@WhistlerDick,Sergej Trifunović,2020-11-23T17:24:00.000Z,"Imam predlog: svi koji su za intervenciju, nek se jave policiji i vojsci, zaduže opremu i prvi odu na Kosovo.",vojska,und,0.1,-1.0,0.0,-1.0,positive,0.6440283060073853
@ZoranLutovac,Zoran Lutovac,2020-11-20T10:37:16.000Z,Iskreno saučešće pravoslavnim vernicima i Srpskoj pravoslavnoj crkvi povodom smrti patrijarha Irineja.,crkva,und,0.3,-0.2,0.5,0.0,positive,0.8089671730995178
@Nevena_Djuric93,Невена Ђурић,2022-01-19T14:16:56.000Z,"Како се тачно представљаш, као Борко или Борислав?

Јел народу говориш о томе како си преклињао да се признање тзв. Независног Косова одложи за после избора и како си се шврћкао, док су Албанци успостављали границу између Срба и Срба.

Ипак ти разговараш сам са собом. За фотку.",kosovo,sr,0.3,0.9,0.5,1.0,negative,0.5715616941452026
@VjericaR,Вјерица Радета,2022-02-25T17:50:51.000Z,"Лепа је и добра вест да Србија неће увести санкције братској Русији.
Сада и Европска унија мора бити принципијелна и обрадовати нас вешћу да прекида поступак уласка Србије у Унију. Заслужили смо.",rusija,sr,0.7,1.0,0.5,1.0,positive,0.8394230604171753
@ZoranT11,Zoran Tomić,2021-12-12T15:56:51.000Z,"Ponosni su svi građani Srbije jer vide koliko je vojska napredovala, osećaju se sigurnijim i bezbednijim.",vojska,und,0.5,0.7,0.5,0.5,positive,0.9843404293060304
@avucic,Александар Вучић,2018-10-02T17:09:21.000Z,Председник Путин @KremlinRussia жели да помогне српском народу и Србији и ја сам му на томе веома захвалан.,putin,sr,0.6,0.8,0.5,1.0,positive,0.9855430126190186
@FHPHLC,Fond za humanitarno pravo,2021-01-11T10:46:32.000Z,"Pred Haškim tribunalom osuđeni su najviši predstavnici Srbije, a u Beogradu je izrečeno petnaestak pravosnažnih presuda za zlocine na Kosovu.",kosovo,und,0.0,-0.9,0.0,-1.0,negative,0.7996606230735779
@MarinikaTepic,Marinika Tepić,2020-09-20T12:43:27.000Z,"Danima režali Marinika izmišlja,a Rebić evo priznao propuste policije oko prebijanja u NS

Potvrdio sve što u datum rekoh:policija podnela prijavu tek 12.sep, a snimak imala 4.sep! I omogućila Kontiću bekstvo

Ima još posla.I za Utisak večeras.
Sa @mladen_mrdalj i @PavleGrbovic",policija,und,0.1,-0.4,0.0,-0.5,negative,0.8189759850502014
@Vladimir_Orlic,Др Владимир Орлић,2019-01-17T09:47:22.000Z,"Данас заједно славимо пријатељство и искрено партнерство. Данас је дан велике части за Србију!

Зато: данас у 17 часова испред Палате ""Албанија"", да прошетамо до Храма Светог Саве и поздравимо председнике Александра Вучића и Владимира Путина.

Ја шетам данас, јер ја волим Србију!",putin,sr,0.4,0.8,0.5,1.0,positive,0.970400333404541
@MarijanNSS,Marijan Rističević,2021-02-23T19:43:47.000Z,"Kako to da se tuča desila posle izbora, a ne pre ako je politički motivisana.
Što se Olivera tiče ubistvo se desilo posle izbora, a ne znam zašto žuti nesrećnici ne dozvoljavaju mogućnost da su ga ubili Albanci koji su ga progonili,hapsili i izmišljali da je kriv za ubistva?",albanija,und,0.4,0.8,0.5,1.0,negative,0.8941968083381653
@nedavimobgd,Ne davimo Beograd,2020-07-07T23:05:34.000Z,Policija gubi kontrolu i prebija ljude!,policija,und,-0.3,0.0,-0.5,0.0,negative,0.9649511575698853
@nedavimobgd,Ne davimo Beograd,2022-03-31T17:56:08.000Z," Postavite pitanje, uživo preko linka:https://d/videos/391047659187581/…",beograd,und,-0.3,0.0,-0.5,0.0,positive,0.9451521635055542
