handle,username,timestamp,content,topic,language,economic_policy,social_policy,economic_policy_rounded,social_policy_rounded,sentiment_label,sentiment_score
@nedavimobgd,Ne davimo Beograd,2022-03-31T21:10:58.000Z,"𝐎𝐓𝐏𝐀𝐃 – 𝐒𝐎𝐑𝐓𝐈𝐑𝐀𝐍𝐉𝐄, 𝐎𝐃𝐋𝐀𝐆𝐀𝐍𝐉𝐄 𝐈 𝐑𝐄𝐂𝐈𝐊𝐋𝐀𝐙̌𝐀

POVEĆANJE ENERGETSKE EFIKASNOSTI ZGRADA

NABAVKA PREČIŠĆIVAČA VAZDUHA I KLIMA UREĐAJE ZA PORODILIŠTA, VRTIĆE I ŠKOLE

ZELENA EKONOMIJA

GRADSKE BAŠTE",beograd,und,-0.3,0,-0.5,0.0,positive,0.8580641150474548
@nedavimobgd,Ne davimo Beograd,2022-03-31T21:10:56.000Z,"REFERENDUM ZA VAŽNA PITANJA

PARTICIPATIVNO BUDŽETIRANJE

𝐅𝐎𝐑𝐌𝐈𝐑𝐀𝐍𝐉𝐄 𝐍𝐎𝐕𝐈𝐇 𝐎𝐏𝐒̌𝐓𝐈𝐍𝐀 𝐈 𝐍𝐉𝐈𝐇𝐎𝐕𝐀 𝐕𝐄𝐂́𝐀 𝐍𝐀𝐃𝐋𝐄𝐙̌𝐍𝐎𝐒𝐓

PRISTUPAČNOST ZA SVE JAVNE USTANOVE",beograd,und,-0.3,0,-0.5,0.0,neutral,0.5469275712966919
@nedavimobgd,Ne davimo Beograd,2022-03-31T21:10:57.000Z,"RAVNOMERAN URBANI RAZVOJ

FORMIRANJE JAVNIH POVRŠINA GDE IH NEMA

𝐎𝐒𝐋𝐎𝐁𝐎Đ𝐄𝐍𝐉𝐄 𝐙𝐀𝐒̌𝐓𝐈𝐂́𝐄𝐍𝐈𝐇 𝐙𝐎𝐍𝐀 𝐎𝐃 𝐍𝐄𝐋𝐄𝐆𝐀𝐋𝐍𝐄 𝐆𝐑𝐀𝐃𝐍𝐉𝐄

BEZ PRODAJE POLJOPRIVR. ZEMLJIŠTA U
JAVNOJ SVOJINI

STROGA KONTROLA IZDAVANJA GRAĐEVINS. DOZVOLA I NA SAMIM GRADILIŠTIMA",beograd,und,-0.3,0,-0.5,0.0,neutral,0.4999532103538513
@nedavimobgd,Ne davimo Beograd,2022-03-31T21:10:55.000Z,"REVIZIJA BUDŽETA, ŠTETNIH UGOVORA I PLANOVA

NAPLATA DUGOVANJA POVLAŠĆENIH DUŽNIKA

UKIDANJE PARTIJSKOG ZAPOŠLJAVANJA

𝗨𝗞𝗜𝗗𝗔𝗡𝗝𝗘 𝗞𝗢𝗠𝗨𝗡𝗔𝗟𝗡𝗘 𝗣𝗢𝗟𝗜𝗖𝗜𝗝𝗘

OBUSTAVA PRODAJE NEPOKRETNOSTI U JAVNOM VLASNIŠTVU

JASNI KRITERIJUMI ZA IZDAVANJE PROSTORA U SVOJINI GRADA",beograd,und,-0.3,0,-0.5,0.0,neutral,0.5043890476226807
@nedavimobgd,Ne davimo Beograd,2022-04-03T18:00:04.000Z,"Biračka mesta se polako zatvaraju. Ukoliko sve bude po planu oko 21:30 ćemo dobiti preliminarne rezultate parlamentarnih izbora, u 22:30 predsedničkih, a u 23:30 gradskih izbora. Držite se!",beograd,und,-0.3,0,-0.5,0.0,positive,0.8190728425979614
@nedavimobgd,Ne davimo Beograd,2022-04-02T19:45:58.000Z, Što se #MORAMO nije teško,beograd,und,-0.3,0,-0.5,0.0,positive,0.6115522384643555
@nedavimobgd,Ne davimo Beograd,2022-04-03T10:58:01.000Z,,beograd,und,-0.3,0,-0.5,0.0,negative,0.4602053165435791
@nedavimobgd,Ne davimo Beograd,2022-04-01T06:25:42.000Z,Hvalaaaaa ,beograd,is,-0.3,0,-0.5,0.0,positive,0.983100175857544
@nedavimobgd,Ne davimo Beograd,2022-03-30T11:25:17.000Z,Čuvamooooo,beograd,und,-0.3,0,-0.5,0.0,positive,0.967864990234375
@nedavimobgd,Ne davimo Beograd,2022-04-01T16:34:45.000Z,"Svi donatori su nam podjednako dragi i najveći, jer imamo preko 4.000 članova koji uplaćuju članarine, ali i doniraju preko toga po želji, lep pozdrav.",beograd,und,-0.3,0,-0.5,0.0,positive,0.9843240976333618
@nedavimobgd,Ne davimo Beograd,2022-04-03T12:34:50.000Z,"Slika dana, sa sve SNS logotipom",beograd,und,-0.3,0,-0.5,0.0,positive,0.638581395149231
@nedavimobgd,Ne davimo Beograd,2022-04-03T13:40:08.000Z,"Naime, u toku izlaska na teren, kada je u zgradi u kojoj je trebalo da kontroliše glasanje nepokretnog lica van izbornog mesta, Trajković je primetio stranačke aktiviste SNS-a koji su koristili paralelni birački spisak i od vrata do vrata pozivali ljude na glasanje.",beograd,und,-0.3,0,-0.5,0.0,negative,0.4903472661972046
@nedavimobgd,Ne davimo Beograd,2022-04-04T18:19:21.000Z,Hvala ,beograd,is,-0.3,0,-0.5,0.0,positive,0.9707083106040955
@nedavimobgd,Ne davimo Beograd,2022-04-04T12:02:39.000Z,Hvala ,beograd,is,-0.3,0,-0.5,0.0,positive,0.9707083106040955
@nedavimobgd,Ne davimo Beograd,2022-04-04T15:39:05.000Z,,beograd,und,-0.3,0,-0.5,0.0,negative,0.4602053165435791
@nedavimobgd,Ne davimo Beograd,2022-04-01T16:49:37.000Z,Izvolite:https://ogradski-izbori/veselinovic-koalicija-moramo-zapocela-pridruzivanje-porodici-zelenih-partija/…A ima i u programu: https://,beograd,und,-0.3,0,-0.5,0.0,positive,0.6286179423332214
@nedavimobgd,Ne davimo Beograd,2022-03-30T11:25:50.000Z,,beograd,und,-0.3,0,-0.5,0.0,negative,0.4602053165435791
@FHPHLC,Fond za humanitarno pravo,2022-02-27T10:41:38.000Z,"Dana 27. februara 1993. godine pripadnici Vojske Republike Srpske na železničkoj stanici Štrpci su iz voza, koji je saobraćao na relaciji Beograd - Bar, izveli i ubili 20 putnika, civila nesrpske nacionalnosti. #pamtimo",beograd,und,0,-0.9,0.0,-1.0,negative,0.9316110610961914
@MORAMO2022,"MORAMO,",2022-03-03T17:06:33.000Z,"Javni prevoz je najekološkiji, najekonomičniji i najpravedniji. 48% građana Beograda ga koristi. #MORAMO, da uspostavimo linije međugradskog i železničkog prevoza, tako da povezuje Beograd, Staru i Novu Pazovu i Banovce.",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.8253001570701599
@MORAMO2022,"MORAMO,",2022-03-27T22:46:17.000Z,"Kakva atmosfera, kakva energija! Završna beogradska konvencija i mnogo ljudi spremnih da od Beograda naprave DOBAR GRAD!BEOGRAD će od 3. aprila biti SLOBODAN grad!",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.9700525403022766
@MORAMO2022,"MORAMO,",2022-03-14T12:02:59.000Z,"Od Beograda ćemo napraviti grad plavog neba, belih oblaka i zelenila#MORAMO, zajedno i drugačije",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.8634310364723206
@MORAMO2022,"MORAMO,",2022-02-19T14:31:37.000Z,"MORAMO, zajedno i drugačije! Profesorka Biljana Stojković podržala je svojim potpisom zeleno-levu koaliciju #MORAMO za parlamentarne izbore i listu Moramo za Dobar grad na izborima u Beogradu.",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.808038055896759
@MORAMO2022,"MORAMO,",2022-03-03T22:21:56.000Z,Vratićemo javni prevoz od Beograda do Nove Pazove i uspostaviti nove linije sa Starom Pazovom i Banovcima. #MORAMO da povežemo građane i ravnomerno razvijamo svako mesto u Srbiji.,beograd,und,-0.4,0.3,-0.5,0.5,positive,0.8612579107284546
@MORAMO2022,"MORAMO,",2022-03-31T08:48:33.000Z,"Studenti su BESNI: “BESPLATNO izlazimo na protest danas od 12h i na izbore 3. aprila, da se čuje naš glas i vidi naš čist obraz!” između ostalog je poručio Uroš Delić, student prve godine Pravnog fakulteta u Beogradu na koncertu za ČIST VAZDUH koalicije #MORAMO.",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.45103272795677185
@MORAMO2022,"MORAMO,",2022-02-25T19:14:46.000Z,"#MORAMO, počinje kampanju u Gornjim Nedeljicama, 27. februara u 12 sati.Kreće i ZELENI MORAMO KARAVAN, koji će predvoditi #MORAMOBIL!Okupljamo se na parkignu Sava Centra u Beogradu u 8,30, a karavan polazi u 9 časova.",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.8865363597869873
@MORAMO2022,"MORAMO,",2022-03-31T20:12:45.000Z,"VIDEĆETE DA MOŽE!

ZAOKRUŽITE: Za srpski parlament Za predsednicu Biljanu Stojković Za dobar grad - Beogradski lokalni",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.6431649923324585
@MORAMO2022,"MORAMO,",2022-03-05T20:47:29.000Z,"Zajedno od Beograda i Srbije stvaramo dobra mesta za život. Koalicija #MORAMO, u sklopu predizbornih aktivnosti, u nedelju, 06. marta, imaće raspoređene štandove u Beogradu - od Terazija, duž Knez Mihailove, do Kalemegdanske tvrđave, od 12 do 14 sati.",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.9477642178535461
@Katalonka4,Katalonka,2020-02-15T10:53:55.000Z,"""Niko iz Beograda ne treba da nam govori šta treba da radimo mi ovde u Vojvodini.
Za Vojvodinu se moramo boriti!
Vojvođanski front je budućnost Vojvodine"".#Vremeje #VojvođanskiFront #DoPobede",beograd,und,-0.6,0.3,-0.5,0.5,positive,0.82456374168396
@Katalonka4,Katalonka,2020-01-22T18:55:55.000Z,"Odžić: Niko iz Beograda neće nama građanima i građankama govoriti šta mi treba da radimo u Vojvodini.
Zato Vojvođanski front
 @VPartija@VOJVODINA_LSV@vojvodinafront
@FrontVojvodina@Vojvodina_front",beograd,und,-0.6,0.3,-0.5,0.5,negative,0.5218623876571655
@VPartija,Aleksandar Odžić,2019-03-01T20:19:32.000Z,"Vojvođani su kulturni i vaspitani građani, a taj tvoj uličarski govor, nevešto upakovani naconalizam i mržnju prema Vojvodini ostavi za Beograd.
Sram te bilo Sergeju Trifunoviću!http://bilo-sergeju-trifunovicu/…",beograd,und,-0.5,0.5,-0.5,0.5,negative,0.8932082056999207
@FHPHLC,Fond za humanitarno pravo,2021-11-19T14:32:59.000Z,"""Nalepnice sa natpisom Ratko Mladić osuđen za genocid pojavile su se danas na više mesta u centru Beograda.""",beograd,und,0,-0.9,0.0,-1.0,negative,0.8071593642234802
@FHPHLC,Fond za humanitarno pravo,2020-12-08T13:27:06.000Z, Danas je pred Višim sudom u Beogradu izrečena presuda u predmetu Bogdanovci kojom je Boško Soldatović osuđen na kaznu zatvora u trajnju od 15 godina. #IzSudnice Pregled predmeta  http://atovic…,beograd,und,0,-0.9,0.0,-1.0,negative,0.7391781210899353
@MORAMO2022,"MORAMO,",2022-04-05T18:40:59.000Z,"Pobedićemo ih ponovo zbog građanki i građana Srbije i Beograda.

Pravni timovi opozicije imaju dokaze o neregularnostima i izbornim prevarama, poručio je Nebojša Zelenović, nosilac parlamentarne liste zeleno-leve koalicije MORAMO, nakon današnjeg sastanka predstavnika opozicije.",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.5135889053344727
@VPartija,Aleksandar Odžić,2021-11-26T12:45:50.000Z,Nama u vojvodini Crni petak je svaki dan. Sve što je naše Beograd nam rasprodaje.,beograd,und,-0.5,0.5,-0.5,0.5,negative,0.920484185218811
@FHPHLC,Fond za humanitarno pravo,2020-11-18T10:17:48.000Z,"Najveći logor formiran u Srbiji nalazio se u KPD Sremska Mitrovica, a postojali su i logori u banatskim selima Begejci i Stajićevo, zatim u kasarni JNA u Aleksincu i KPD u Nišu. Iz ovih logora pojedini zatočenici prebacivani su u prostorije Vojno-istražnog zatvora u Beogradu.",beograd,und,0,-0.9,0.0,-1.0,neutral,0.4671119749546051
@MORAMO2022,"MORAMO,",2022-03-19T13:49:29.000Z,"Građane Bora i meštane Slatine, koji su krenuli na protest „protiv otimanja zemlje“ ispred kineske ambasade, policija je zaustavila kod Paraćina, a vozilo poslala na tehnički pregled i tako im onemogućila da dođu u Beograd.",beograd,und,-0.4,0.3,-0.5,0.5,negative,0.9147130846977234
@FHPHLC,Fond za humanitarno pravo,2021-09-17T10:10:11.000Z,"Apelacioni sud u Beogradu je potvrdio tri presude Prvog osnovnog suda u Beogradu kojima je dosuđena naknada štete članovima porodica ubijenih na poljoprivrednom dobru Ovčara 1991. godine i obavezao @mo_i_vs  Republike Srbije na isplatu.

Saopštenje FHP http://",beograd,und,0,-0.9,0.0,-1.0,positive,0.46176955103874207
@VPartija,Aleksandar Odžić,2019-04-30T16:35:45.000Z,"U Beogradu radijatori topli, u Novom Sadu hladni i neće ni biti topli, kako kažu iz Toplane, jer smo Mi Vojvođani idioti pa dozvoljavamo da nam i nad ono malo resusra vlasti upravlja Beograd, konkretno u NS Toplani kriminalci iz POKS-a.
Bando četnička!",beograd,und,-0.5,0.5,-0.5,0.5,negative,0.9270999431610107
@FHPHLC,Fond za humanitarno pravo,2021-02-02T10:14:25.000Z, Danas je pred Višim sudom u Beogradu izrečena presuda u predmetu Sanski Most – Lušci Palanka kojom je Milorad Jovanović osuđen na kaznu zatvora u trajnju od devet godina. #IzSudnice Pregled predmeta  http://,beograd,und,0,-0.9,0.0,-1.0,negative,0.7216557264328003
@FHPHLC,Fond za humanitarno pravo,2020-10-06T13:20:21.000Z,"Na zatvorenom sastanku, predsednik Srbije Aleksandar Vučić je minutom ćutanja odao poštu žrtvama rata na Kosovu, uključujući i Albance koje su srpske snage ubile a čija su tela bila sahranjena u masovnoj grobnici kod Beograda.",beograd,und,0,-0.9,0.0,-1.0,negative,0.453424334526062
@VPartija,Aleksandar Odžić,2019-11-02T19:55:59.000Z,"Mi Vojvođani nemamo tu vrstu komotiteta da bilo šta bojkotujemo, za Vojvodinu i sve njene građane moramo se boriti, na svakom mestu i u svakom trenutku.
Vojvođanski izbori su naši izbori i ne dozvoljavamo nikakve diktate iz Beograda u svakom smislu te rečihttps://y_fbid=1200538046803350&id=257016521155512…",beograd,und,-0.5,0.5,-0.5,0.5,positive,0.8569760918617249
@VPartija,Aleksandar Odžić,2020-04-05T06:02:57.000Z,"Pokrajinski sekretar za zdravstvo i član vladinog kriznog štaba Gojković, po ko zna koji put Vojvodinu imenuje kao ""sever Srbije"" verovatno misleći na Beograd, čime dodatno zbunjuje i obmanjuje javnost. Vojvodina je pokrajina u sastavu države Srbije i ne može biti ""sever Srbije"".",beograd,und,-0.5,0.5,-0.5,0.5,negative,0.9064759016036987
@MORAMO2022,"MORAMO,",2022-03-26T11:21:41.000Z,"MIKETIĆ: Koalicija #MORAMO biće najveće i najprijatnije iznenađenje ovih izbora, to pokazuju sva istraživanja. Opozicija je u Beogradu vrlo blizu pobede, a pokrili smo sva biračka mesta u gradu, tako da će svaka mahinacija biti sprečena.",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.820937991142273
@OsfSerbia,OSFSerbia,2019-03-24T12:17:06.000Z,"Ubrzo se u Beogradu organizuje medjunarodna godišnja konferencija CIVICUS sa preko 1000 gostiju. Kako je Srbija stavljena na listu zemalja sa ozbiljno ugroženim gradjanskim slobodama, to bi trebalo ozbiljno shvatiti. @gradjanske",beograd,und,-0.1,-0.7,0.0,-0.5,negative,0.5581998229026794
@VPartija,Aleksandar Odžić,2020-12-21T15:00:48.000Z,"Odžić: „Jasno je da je Vojvodina u potpunosti u zavisnom položaju u odnosu na centralnu vlast u Beogradu“.
Odžić je često bio meta kritika, posebno desno orijentisanih stranaka, zbog svojih izjava u kojima je tražio da Vojvodina postane Republika.https://-stranke-nezadovoljne-bud%C5%BEetom-vojvodine/31011582.html?__twitter_impression=true…",beograd,und,-0.5,0.5,-0.5,0.5,negative,0.8568519353866577
@Katalonka4,Katalonka,2020-10-26T04:18:40.000Z,"Vojvodina se brani u Vojvodini,a ne u Beogradu sa njihovim strankama",beograd,und,-0.6,0.3,-0.5,0.5,negative,0.6541924476623535
@VPartija,Aleksandar Odžić,2019-01-22T21:43:28.000Z,"Zaista nije ok i zamolio bih @N1infoBG da prekine sa diskriminacijom Vojvodine kada je u pitanju vremenska prognoza. Sever Srbije je Beograd i razumemo da pratite Vaš glavni grad, da Vam je to važno, ali i Mi u Vojvodini bi hteli znati kakvo nas vreme očekuje u narednim danima...",beograd,und,-0.5,0.5,-0.5,0.5,negative,0.5155661702156067
@FHPHLC,Fond za humanitarno pravo,2020-10-19T08:28:22.000Z, Viši sud u Beogradu doneo je 15. oktobra 2020. godine presudu u predmetu Doboj - Kožuhe  Saopštenje FHP  http://  Pregled predmeta  http://,beograd,und,0,-0.9,0.0,-1.0,neutral,0.7049135565757751
@FHPHLC,Fond za humanitarno pravo,2021-11-05T18:30:18.000Z,"Inicijativa mladih za ljudska prava (@YIHRSerbia) saopštila je da je dobila rešenje o zabrani skupa prijavljenog za 9. novembar, za kada je bilo planirano uklanjanje murala Ratku Mladiću na uglu ulica Njegoševe i Alekse Nenadovića u Beogradu.",beograd,und,0,-0.9,0.0,-1.0,positive,0.42647603154182434
@FHPHLC,Fond za humanitarno pravo,2020-10-15T10:47:18.000Z,"„Na suđenja u Hagu Srbija mora da odgovori suđenjima u Beogradu inače nema normalizacije odnosa između Srbije i Kosova.“

Nataša Kandić, osnivačica FHP",beograd,und,0,-0.9,0.0,-1.0,negative,0.7057861089706421
@OsfSerbia,OSFSerbia,2020-05-21T08:11:31.000Z,"Pratiće svaki naš korak: ko nas snima i zašto na ulicama Beograda? @NevR iz Fondacije za otvoreno društvo, sa kolegama iz @bezbednost_org odgovara na pitanja @novarsonline.",beograd,und,-0.1,-0.7,0.0,-0.5,neutral,0.5406434535980225
@FHPHLC,Fond za humanitarno pravo,2021-06-04T08:22:11.000Z, Juče je pred Višim sudom u Beogradu - odeljenjem za ratne zločine počelo suđenje Danku Vladičiću za zločin u Brodu na Drini. #IzSudnice,beograd,und,0,-0.9,0.0,-1.0,negative,0.8564140200614929
@OsfSerbia,OSFSerbia,2019-09-18T10:27:28.000Z,Ima li pravde na ovom svetu? #beogradskibezbednosniforum uskoro u Beogradu @bezbednost_org @BFPE_BFPI @EvropskiPokret,beograd,und,-0.1,-0.7,0.0,-0.5,positive,0.4247288107872009
@OsfSerbia,OSFSerbia,2019-05-14T13:42:28.000Z,Uskoro počinje predavanje @antonmilan o ljudskim pravima i EU na @FPN_Beograd. Očekujemo dobar #dijalog,beograd,und,-0.1,-0.7,0.0,-0.5,positive,0.9432637691497803
@FHPHLC,Fond za humanitarno pravo,2021-11-09T10:30:28.000Z," Apelacioni sud u Beogradu pravosnažno je osudio na dve godine zatvora Željka Budimira zbog optužbi za ratni zločin nad civilima u selu Rejzovići, opština Ključ u Bosni i Hercegovini, odnosno zbog maltretiranja i pljačke bošnjačkih civila.",beograd,und,0,-0.9,0.0,-1.0,negative,0.8826548457145691
@FHPHLC,Fond za humanitarno pravo,2020-11-19T12:18:00.000Z,"Viši sud u Beogradu-Odeljenje za ratne zločine je 18. novembra doneo naredbu kojom se određuje ekshumacija neutvrđenog broja leševa na lokaciji na području rudnika “Kiževak”, kod mesta Radošiće u opštini Raška, potvrđeno je danas za @RSE_Balkan.",beograd,und,0,-0.9,0.0,-1.0,negative,0.5063111782073975
@OsfSerbia,OSFSerbia,2020-12-17T12:00:31.000Z,"Čestitke @IFDT_Beograd na članstvu u Univerzitetskoj mreži otvorenog društva #OSUN koja podstiče izgradnju društveno odgovornih univerziteta u svetu, kritički pristup nauci, saradnju studenata, profesora i istraživača.",beograd,und,-0.1,-0.7,0.0,-0.5,positive,0.9345129728317261
@VPartija,Aleksandar Odžić,2020-11-16T18:47:48.000Z,"Vojvođani bi najsretniji bili kada bi Beograd prekinuo da ""investira"" u Vojvodinu, jer bi to jednako značilo da živimo od svojih novaca.
I niko ne bi mogao da nam određuje koliko nam je (ne)dovoljno, prodaje zemlju, uništava firme... prodaje maglu. Može Vojvodina! ",beograd,und,-0.5,0.5,-0.5,0.5,negative,0.5918260812759399
@MORAMO2022,"MORAMO,",2022-04-01T10:34:30.000Z,"CECA BOJKOVIĆ I DRAGOLJUB BAKIĆ na pravoj strani! HVALA SVIMA NA PODRŠCI! Idemo do pobede! #MORAMO, jer život traži bolje ljude!

ZAOKRUŽI: ZA SRPSKI PARLAMENT ZA PREDSEDNICU Biljana Stojković ZA DOBAR GRAD - BEOGRAD LOKALNI",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.9781497120857239
@OsfSerbia,OSFSerbia,2019-09-30T14:57:26.000Z,"Pratite nas za par minuta @N1infoBG, razgovaramo o dijalogu @FPN_Beograd, rezultatima, o ODIHR misiji, Mekalisteru, političkim strankama i naravno o tome šta dalje. @AntonMilan",beograd,und,-0.1,-0.7,0.0,-0.5,positive,0.740632951259613
@MORAMO2022,"MORAMO,",2022-04-03T17:04:26.000Z,"Jako je važno da što pre izađete na glasanje! Pozovite svoje prijatelje, porodicu, kolege, da svi danas izađemo na birališta i zaokružimo:  za dobar grad - Beograd za parlament za predsednicu",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.9760308265686035
@FHPHLC,Fond za humanitarno pravo,2021-06-07T11:46:57.000Z," Poziv na razgovor “Šta to beše pravda?” 08.06.  11:00  Dobračina 55, BeogradAna Toskić, @PartneriSrbijaMihailo Pavlović, advokat, @FHPHLCMilan Filipović, @YUCOMofficeTara Petrović, @gradjanskeDanilo Čurčić, @A11Inicijativa",beograd,und,0,-0.9,0.0,-1.0,neutral,0.5088828802108765
@MORAMO2022,"MORAMO,",2022-03-21T20:30:26.000Z,"Beogradu je potreban gradonačelnik koji ne beži od problema, koji ima viziju kako grad treba održivo da se razvija, koji će da čuva i štiti javna dobra, prirodu i životnu sredinu!#MORAMO, za dobar grad! Zaokruži ",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.8770740628242493
@FHPHLC,Fond za humanitarno pravo,2020-11-18T10:17:57.000Z,"Prema podacima @mo_i_vs, Živanović je tokom 1991. i 1992. godine privremeno upućen iz garnizona Beograd u garnizon Sremska Mitrovica.",beograd,und,0,-0.9,0.0,-1.0,neutral,0.7524229884147644
@FHPHLC,Fond za humanitarno pravo,2021-02-23T14:49:23.000Z, Danas je u ponovljenom postupku pred Višim sudom u Beogradu izrečena presuda u predmetu Ključ - Rejzovići kojom je Željko Budimir osuđen na kaznu zatvora u trajanju od dve godine. #IzSudnice  Pregled predmeta   http://,beograd,und,0,-0.9,0.0,-1.0,negative,0.7947343587875366
@FHPHLC,Fond za humanitarno pravo,2021-09-08T09:06:07.000Z," Prikazivanje dokumentarnog filma „Trči Nina“ u Beogradu 15.09.  19:00  @KombankDvorana

Ulaz je besplatan uz prethodnu registraciju  http://",beograd,und,0,-0.9,0.0,-1.0,positive,0.9877240657806396
@OsfSerbia,OSFSerbia,2019-09-25T08:17:18.000Z,"Profesor Jovanović je u nekoliko rečenica @RTS_Vesti sažeo jedan od brojnih rezultata razgovora političkih stranaka @FPN_Beograd, a ujedno je pozvao i RTS da poštuje buduću zabranu korišćenja javnih funkcija za podršku ili negativnu kampanju protiv političara i stranaka.",beograd,und,-0.1,-0.7,0.0,-0.5,neutral,0.45483681559562683
@FHPHLC,Fond za humanitarno pravo,2020-10-15T09:07:24.000Z," Drugog dana radionice u okviru programa razmene Beograd - Prijedor - Priština sa @Zosea_nora razgovaramo o komisiji za istinu i pomirenje.

Program realizujemo zajedno sa Centrom za mlade KVART i @HLCKosovo, uz podršku @rycowb i @UNPeacebuilding.",beograd,und,0,-0.9,0.0,-1.0,positive,0.7919982075691223
@OsfSerbia,OSFSerbia,2020-10-29T21:29:51.000Z,"O medijima i izborima govorimo glasnije od sredine prošle godine, a sada su svoj pečat stavili i profesori sa fakulteta političkih nauka iz čitave Srbije @FPN_Beograd i predstavili radove i istraživanja koja će uskoro i izaći iz štampe. #Podržalismo #Izbori2022",beograd,und,-0.1,-0.7,0.0,-0.5,positive,0.7791042923927307
@MORAMO2022,"MORAMO,",2022-04-03T15:42:09.000Z,"Ušli smo u poslednja 2 i po sata!

Izađite i glasajte!   #ZaDobarGrad #Beograd  Za parlament Srbije  Za predsednicu @pajaoliverZa slobodu #MORAMO!",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.8328201770782471
@OsfSerbia,OSFSerbia,2019-10-26T07:20:34.000Z,"Konkretni koraci ka unapređenju izbornih uslova o kojima mesecima razgovaramo sa svim političkim strankama, koalicijama i pokretima, prvo zajedno sa @FPN_Beograd, a sada uz podršku @Europarl_EN i @tfajon",beograd,und,-0.1,-0.7,0.0,-0.5,positive,0.7072481513023376
@MORAMO2022,"MORAMO,",2022-04-03T11:45:54.000Z,"Prvi na parlamentarnoj listi, naš Aleksandar Jovanović - Ćuta, poziva vas da glasate za ŽIVOT!

Zaokruži: za parlament za predsednicu za dobar grad - Beograd",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.856275200843811
@MORAMO2022,"MORAMO,",2022-04-03T09:10:20.000Z,"Danas biramo život i budućnost!

Dolazi novo doba i novi ljudi. Želju za dobrim životom i čovečnošću niko ne može da zaustavi.#MORAMO, zajedno i drugačijeZaokruži: za parlament za predsednicu Biljanu Stojković  za dobar grad - Beograd",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.9111926555633545
@MORAMO2022,"MORAMO,",2022-01-29T20:15:55.000Z,"@dobrinacelnik: Postoji velika šansa da pobedimo Srpsku naprednu stranku u Beogradu. Zbog toga su ovi izbori važni.

Počinjemo od Beograda! #MORAMO, za dobar grad!",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.8780325651168823
@FHPHLC,Fond za humanitarno pravo,2021-07-22T14:17:14.000Z," Apelacioni sud u Beogradu smanjio je kaznu kojom je bivši pripadnik vojne policije Vojske Republike Srpske Radomir Kezunović osuđen za ratne zločine, sa 14 na pet godina zatvora.",beograd,und,0,-0.9,0.0,-1.0,negative,0.7248397469520569
@FHPHLC,Fond za humanitarno pravo,2020-10-07T12:52:36.000Z,"Nastavljamo  od  radionicu u okviru programa razmene Beograd - Prijedor - Priština razgovorom sa Zdravkom Karlica i Edinom Ramulićem.

Program realizujemo zajedno sa Centrom za mlade KVART i @HLCKosovo, uz podršku @rycowb i @UNPeacebuilding.",beograd,und,0,-0.9,0.0,-1.0,positive,0.8422660231590271
@FHPHLC,Fond za humanitarno pravo,2021-08-20T08:11:07.000Z," Viši sud u Beogradu je donio rješenje kojim se zbog smrti obustavlja postupak protiv Nenada Bubala optuženog za zločine počinjene tokom ljeta 1992. na području Bihaća, potvrđeno je za @BIRN_BiH iz ovog suda.",beograd,und,0,-0.9,0.0,-1.0,negative,0.5690484046936035
@FHPHLC,Fond za humanitarno pravo,2021-02-03T12:57:42.000Z,Fond za humanitarno pravo saopštio je da smatra da Viši sud u Beogradu nema konzistentnu praksu prilikom izricanja kazni za ratne zločine i da pridaje previliki značaj postojanju olakšavajućih okolnosti na strani optuženog.,beograd,und,0,-0.9,0.0,-1.0,negative,0.6432636976242065
@VPartija,Aleksandar Odžić,2018-03-03T18:39:28.000Z,"Čemu tolika frka oko Dodikovog glasanja u Beogradu?
Pa samo u Novom Sadu 100 hiljada Dodika redovno glasa, u Vojvodini više oo pola miliona... Nego, ajte Vi svi sutra na glasanje i rezultat neće izostati, Dodik i njegovi nisu bitni što god budu radili. ",beograd,und,-0.5,0.5,-0.5,0.5,negative,0.6619848608970642
@FHPHLC,Fond za humanitarno pravo,2022-03-31T09:34:26.000Z, Suđenje za ubistvo najmanje 1.313 bošnjačkih civila kod Srebrenice počeće ispočetka pred Odeljenjem za ratne zločine Višeg suda u Beogradu.,beograd,und,0,-0.9,0.0,-1.0,negative,0.8885958790779114
